Model,Pose,CvFold,F1,Precision,Recall,Support
RandomForestClassifier,parighasana,2,0.6250000000000001,0.7142857142857143,0.5555555555555556,9.0
DecisionTreeClassifier,parighasana,0,0.631578947368421,0.6,0.6666666666666666,9.0
DecisionTreeClassifier,parighasana,2,0.6666666666666667,0.8333333333333334,0.5555555555555556,9.0
GaussianNB,parighasana,1,0.6956521739130435,0.5714285714285714,0.8888888888888888,9.0
KNeighborsClassifier,parighasana,2,0.7142857142857143,1.0,0.5555555555555556,9.0
MLPClassifier,parighasana,2,0.7142857142857143,1.0,0.5555555555555556,9.0
KNeighborsClassifier,parighasana,4,0.7142857142857143,0.8333333333333334,0.625,8.0
SVC,parighasana,4,0.7142857142857143,0.8333333333333334,0.625,8.0
RandomForestClassifier,parighasana,4,0.7142857142857143,0.8333333333333334,0.625,8.0
MLPClassifier,parighasana,4,0.7692307692307693,1.0,0.625,8.0
MLPClassifier,parighasana,3,0.7777777777777777,0.7,0.875,8.0
MLPClassifier,parighasana,0,0.7777777777777778,0.7777777777777778,0.7777777777777778,9.0
GaussianNB,parighasana,0,0.7999999999999999,0.7272727272727273,0.8888888888888888,9.0
KNeighborsClassifier,parighasana,3,0.823529411764706,0.7777777777777778,0.875,8.0
SVC,parighasana,3,0.823529411764706,0.7777777777777778,0.875,8.0
RandomForestClassifier,parighasana,3,0.823529411764706,0.7777777777777778,0.875,8.0
GaussianNB,parighasana,3,0.823529411764706,0.7777777777777778,0.875,8.0
KNeighborsClassifier,parighasana,0,0.8750000000000001,1.0,0.7777777777777778,9.0
SVC,parighasana,0,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
SVC,parighasana,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,9.0
RandomForestClassifier,parighasana,0,0.9411764705882353,1.0,0.8888888888888888,9.0
KNeighborsClassifier,parighasana,1,0.9411764705882353,1.0,0.8888888888888888,9.0
RandomForestClassifier,parighasana,1,0.9411764705882353,1.0,0.8888888888888888,9.0
MLPClassifier,parighasana,1,0.9411764705882353,1.0,0.8888888888888888,9.0
AdaBoostClassifier,paripurna navasana,0,0.0,0.0,0.0,14.0
AdaBoostClassifier,paripurna navasana,1,0.0,0.0,0.0,13.0
AdaBoostClassifier,paripurna navasana,2,0.0,0.0,0.0,13.0
AdaBoostClassifier,paripurna navasana,3,0.0,0.0,0.0,14.0
AdaBoostClassifier,paripurna navasana,4,0.0,0.0,0.0,14.0
DecisionTreeClassifier,paripurna navasana,2,0.4444444444444445,0.42857142857142855,0.46153846153846156,13.0
DecisionTreeClassifier,paripurna navasana,3,0.6060606060606061,0.5263157894736842,0.7142857142857143,14.0
DecisionTreeClassifier,paripurna navasana,4,0.6086956521739131,0.7777777777777778,0.5,14.0
DecisionTreeClassifier,paripurna navasana,1,0.6153846153846154,0.6153846153846154,0.6153846153846154,13.0
DecisionTreeClassifier,paripurna navasana,0,0.7333333333333334,0.6875,0.7857142857142857,14.0
RandomForestClassifier,paripurna navasana,2,0.7407407407407408,0.7142857142857143,0.7692307692307693,13.0
GaussianNB,paripurna navasana,2,0.7500000000000001,0.8181818181818182,0.6923076923076923,13.0
GaussianNB,paripurna navasana,0,0.7692307692307692,0.8333333333333334,0.7142857142857143,14.0
QuadraticDiscriminantAnalysis,paripurna navasana,1,0.8000000000000002,0.7058823529411765,0.9230769230769231,13.0
RandomForestClassifier,paripurna navasana,3,0.8125000000000001,0.7222222222222222,0.9285714285714286,14.0
KNeighborsClassifier,paripurna navasana,4,0.8148148148148148,0.8461538461538461,0.7857142857142857,14.0
GaussianNB,paripurna navasana,4,0.8148148148148148,0.8461538461538461,0.7857142857142857,14.0
QuadraticDiscriminantAnalysis,paripurna navasana,3,0.8235294117647058,0.7,1.0,14.0
SVC,paripurna navasana,2,0.8333333333333333,0.9090909090909091,0.7692307692307693,13.0
MLPClassifier,paripurna navasana,2,0.8333333333333333,0.9090909090909091,0.7692307692307693,13.0
QuadraticDiscriminantAnalysis,paripurna navasana,2,0.8333333333333333,0.9090909090909091,0.7692307692307693,13.0
KNeighborsClassifier,paripurna navasana,1,0.8387096774193548,0.7222222222222222,1.0,13.0
MLPClassifier,paripurna navasana,3,0.8387096774193549,0.7647058823529411,0.9285714285714286,14.0
GaussianNB,paripurna navasana,3,0.8484848484848484,0.7368421052631579,1.0,14.0
KNeighborsClassifier,paripurna navasana,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,14.0
SVC,paripurna navasana,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,14.0
MLPClassifier,paripurna navasana,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,14.0
MLPClassifier,paripurna navasana,1,0.8571428571428571,0.8,0.9230769230769231,13.0
SVC,paripurna navasana,3,0.8666666666666666,0.8125,0.9285714285714286,14.0
RandomForestClassifier,paripurna navasana,4,0.8666666666666666,0.8125,0.9285714285714286,14.0
KNeighborsClassifier,paripurna navasana,2,0.8799999999999999,0.9166666666666666,0.8461538461538461,13.0
QuadraticDiscriminantAnalysis,paripurna navasana,0,0.888888888888889,0.9230769230769231,0.8571428571428571,14.0
RandomForestClassifier,paripurna navasana,1,0.888888888888889,0.8571428571428571,0.9230769230769231,13.0
SVC,paripurna navasana,4,0.888888888888889,0.9230769230769231,0.8571428571428571,14.0
QuadraticDiscriminantAnalysis,paripurna navasana,4,0.888888888888889,0.9230769230769231,0.8571428571428571,14.0
SVC,paripurna navasana,1,0.896551724137931,0.8125,1.0,13.0
KNeighborsClassifier,paripurna navasana,3,0.896551724137931,0.8666666666666667,0.9285714285714286,14.0
MLPClassifier,paripurna navasana,4,0.9032258064516129,0.8235294117647058,1.0,14.0
RandomForestClassifier,paripurna navasana,0,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.0
GaussianNB,paripurna navasana,1,0.9600000000000001,1.0,0.9230769230769231,13.0
AdaBoostClassifier,parivrtta janu sirsasana,0,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta janu sirsasana,0,0.0,0.0,0.0,8.0
AdaBoostClassifier,parivrtta janu sirsasana,1,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta janu sirsasana,1,0.0,0.0,0.0,8.0
AdaBoostClassifier,parivrtta janu sirsasana,2,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta janu sirsasana,2,0.0,0.0,0.0,8.0
AdaBoostClassifier,parivrtta janu sirsasana,3,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,parivrtta janu sirsasana,3,0.0,0.0,0.0,7.0
AdaBoostClassifier,parivrtta janu sirsasana,4,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta janu sirsasana,4,0.0,0.0,0.0,8.0
DecisionTreeClassifier,parivrtta janu sirsasana,4,0.14285714285714288,0.16666666666666666,0.125,8.0
DecisionTreeClassifier,parivrtta janu sirsasana,3,0.16666666666666666,0.2,0.14285714285714285,7.0
DecisionTreeClassifier,parivrtta janu sirsasana,1,0.3076923076923077,0.4,0.25,8.0
GaussianNB,parivrtta janu sirsasana,4,0.3157894736842105,0.2727272727272727,0.375,8.0
DecisionTreeClassifier,parivrtta janu sirsasana,2,0.4615384615384615,0.6,0.375,8.0
GaussianNB,parivrtta janu sirsasana,0,0.5333333333333333,0.5714285714285714,0.5,8.0
GaussianNB,parivrtta janu sirsasana,1,0.5555555555555556,0.5,0.625,8.0
SVC,parivrtta janu sirsasana,4,0.625,0.625,0.625,8.0
DecisionTreeClassifier,parivrtta janu sirsasana,0,0.6666666666666666,1.0,0.5,8.0
RandomForestClassifier,parivrtta janu sirsasana,4,0.6666666666666666,0.7142857142857143,0.625,8.0
MLPClassifier,parivrtta janu sirsasana,0,0.7142857142857143,0.8333333333333334,0.625,8.0
KNeighborsClassifier,parivrtta janu sirsasana,3,0.75,0.6666666666666666,0.8571428571428571,7.0
RandomForestClassifier,parivrtta janu sirsasana,3,0.75,0.6666666666666666,0.8571428571428571,7.0
KNeighborsClassifier,parivrtta janu sirsasana,4,0.75,0.75,0.75,8.0
RandomForestClassifier,parivrtta janu sirsasana,1,0.761904761904762,0.6153846153846154,1.0,8.0
GaussianNB,parivrtta janu sirsasana,2,0.761904761904762,0.6153846153846154,1.0,8.0
MLPClassifier,parivrtta janu sirsasana,4,0.7777777777777777,0.7,0.875,8.0
SVC,parivrtta janu sirsasana,0,0.7999999999999999,0.8571428571428571,0.75,8.0
SVC,parivrtta janu sirsasana,1,0.8,0.6666666666666666,1.0,8.0
KNeighborsClassifier,parivrtta janu sirsasana,2,0.8,0.6666666666666666,1.0,8.0
SVC,parivrtta janu sirsasana,2,0.8,0.6666666666666666,1.0,8.0
GaussianNB,parivrtta janu sirsasana,3,0.8235294117647058,0.7,1.0,7.0
MLPClassifier,parivrtta janu sirsasana,1,0.823529411764706,0.7777777777777778,0.875,8.0
RandomForestClassifier,parivrtta janu sirsasana,2,0.8421052631578948,0.7272727272727273,1.0,8.0
KNeighborsClassifier,parivrtta janu sirsasana,0,0.8571428571428571,1.0,0.75,8.0
RandomForestClassifier,parivrtta janu sirsasana,0,0.8571428571428571,1.0,0.75,8.0
KNeighborsClassifier,parivrtta janu sirsasana,1,0.875,0.875,0.875,8.0
SVC,parivrtta janu sirsasana,3,0.8750000000000001,0.7777777777777778,1.0,7.0
MLPClassifier,parivrtta janu sirsasana,3,0.8750000000000001,0.7777777777777778,1.0,7.0
MLPClassifier,parivrtta janu sirsasana,2,0.888888888888889,0.8,1.0,8.0
AdaBoostClassifier,parivrtta parsvakonasana,0,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta parsvakonasana,0,0.0,0.0,0.0,8.0
AdaBoostClassifier,parivrtta parsvakonasana,1,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta parsvakonasana,1,0.0,0.0,0.0,8.0
AdaBoostClassifier,parivrtta parsvakonasana,2,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta parsvakonasana,2,0.0,0.0,0.0,8.0
AdaBoostClassifier,parivrtta parsvakonasana,3,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta parsvakonasana,3,0.0,0.0,0.0,8.0
AdaBoostClassifier,parivrtta parsvakonasana,4,0.0,0.0,0.0,8.0
QuadraticDiscriminantAnalysis,parivrtta parsvakonasana,4,0.0,0.0,0.0,8.0
DecisionTreeClassifier,parivrtta parsvakonasana,3,0.16666666666666666,0.25,0.125,8.0
DecisionTreeClassifier,parivrtta parsvakonasana,1,0.2,0.16666666666666666,0.25,8.0
RandomForestClassifier,parivrtta parsvakonasana,3,0.3076923076923077,0.4,0.25,8.0
KNeighborsClassifier,parivrtta parsvakonasana,3,0.42857142857142855,0.5,0.375,8.0
GaussianNB,parivrtta parsvakonasana,3,0.42857142857142855,0.5,0.375,8.0
RandomForestClassifier,parivrtta parsvakonasana,1,0.4615384615384615,0.6,0.375,8.0
GaussianNB,parivrtta parsvakonasana,1,0.5,0.5,0.5,8.0
MLPClassifier,parivrtta parsvakonasana,3,0.5,0.75,0.375,8.0
GaussianNB,parivrtta parsvakonasana,0,0.5263157894736842,0.45454545454545453,0.625,8.0
SVC,parivrtta parsvakonasana,1,0.5333333333333333,0.5714285714285714,0.5,8.0
DecisionTreeClassifier,parivrtta parsvakonasana,2,0.5555555555555556,0.5,0.625,8.0
KNeighborsClassifier,parivrtta parsvakonasana,1,0.5714285714285715,0.6666666666666666,0.5,8.0
DecisionTreeClassifier,parivrtta parsvakonasana,4,0.5714285714285715,0.6666666666666666,0.5,8.0
SVC,parivrtta parsvakonasana,0,0.5882352941176471,0.5555555555555556,0.625,8.0
MLPClassifier,parivrtta parsvakonasana,1,0.6153846153846154,0.8,0.5,8.0
DecisionTreeClassifier,parivrtta parsvakonasana,0,0.6666666666666665,0.6,0.75,8.0
RandomForestClassifier,parivrtta parsvakonasana,0,0.6666666666666665,0.6,0.75,8.0
SVC,parivrtta parsvakonasana,3,0.6666666666666666,1.0,0.5,8.0
MLPClassifier,parivrtta parsvakonasana,0,0.7058823529411765,0.6666666666666666,0.75,8.0
RandomForestClassifier,parivrtta parsvakonasana,4,0.7142857142857143,0.8333333333333334,0.625,8.0
GaussianNB,parivrtta parsvakonasana,2,0.7368421052631579,0.6363636363636364,0.875,8.0
KNeighborsClassifier,parivrtta parsvakonasana,0,0.75,0.75,0.75,8.0
SVC,parivrtta parsvakonasana,2,0.761904761904762,0.6153846153846154,1.0,8.0
RandomForestClassifier,parivrtta parsvakonasana,2,0.7777777777777777,0.7,0.875,8.0
KNeighborsClassifier,parivrtta parsvakonasana,4,0.7999999999999999,0.8571428571428571,0.75,8.0
SVC,parivrtta parsvakonasana,4,0.7999999999999999,0.8571428571428571,0.75,8.0
MLPClassifier,parivrtta parsvakonasana,4,0.7999999999999999,0.8571428571428571,0.75,8.0
MLPClassifier,parivrtta parsvakonasana,2,0.8,0.6666666666666666,1.0,8.0
KNeighborsClassifier,parivrtta parsvakonasana,2,0.8421052631578948,0.7272727272727273,1.0,8.0
GaussianNB,parivrtta parsvakonasana,4,0.875,0.875,0.875,8.0
AdaBoostClassifier,parivrtta trikonasana,0,0.0,0.0,0.0,13.0
AdaBoostClassifier,parivrtta trikonasana,1,0.0,0.0,0.0,13.0
AdaBoostClassifier,parivrtta trikonasana,2,0.0,0.0,0.0,12.0
AdaBoostClassifier,parivrtta trikonasana,3,0.0,0.0,0.0,12.0
AdaBoostClassifier,parivrtta trikonasana,4,0.0,0.0,0.0,12.0
GaussianNB,parivrtta trikonasana,0,0.24999999999999994,0.2727272727272727,0.23076923076923078,13.0
DecisionTreeClassifier,parivrtta trikonasana,2,0.4,0.5,0.3333333333333333,12.0
GaussianNB,parivrtta trikonasana,1,0.41379310344827586,0.375,0.46153846153846156,13.0
GaussianNB,parivrtta trikonasana,3,0.43478260869565216,0.45454545454545453,0.4166666666666667,12.0
DecisionTreeClassifier,parivrtta trikonasana,0,0.4666666666666667,0.4117647058823529,0.5384615384615384,13.0
DecisionTreeClassifier,parivrtta trikonasana,3,0.5599999999999999,0.5384615384615384,0.5833333333333334,12.0
GaussianNB,parivrtta trikonasana,4,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
GaussianNB,parivrtta trikonasana,2,0.5882352941176471,1.0,0.4166666666666667,12.0
MLPClassifier,parivrtta trikonasana,4,0.6086956521739131,0.6363636363636364,0.5833333333333334,12.0
KNeighborsClassifier,parivrtta trikonasana,3,0.6153846153846153,0.5714285714285714,0.6666666666666666,12.0
SVC,parivrtta trikonasana,3,0.625,0.5,0.8333333333333334,12.0
RandomForestClassifier,parivrtta trikonasana,0,0.64,0.6666666666666666,0.6153846153846154,13.0
DecisionTreeClassifier,parivrtta trikonasana,1,0.6666666666666666,0.6428571428571429,0.6923076923076923,13.0
MLPClassifier,parivrtta trikonasana,1,0.6666666666666666,0.6428571428571429,0.6923076923076923,13.0
QuadraticDiscriminantAnalysis,parivrtta trikonasana,0,0.6666666666666667,0.875,0.5384615384615384,13.0
SVC,parivrtta trikonasana,4,0.6666666666666667,0.5555555555555556,0.8333333333333334,12.0
SVC,parivrtta trikonasana,1,0.6896551724137931,0.625,0.7692307692307693,13.0
KNeighborsClassifier,parivrtta trikonasana,4,0.6923076923076924,0.6428571428571429,0.75,12.0
DecisionTreeClassifier,parivrtta trikonasana,4,0.6923076923076924,0.6428571428571429,0.75,12.0
MLPClassifier,parivrtta trikonasana,2,0.7000000000000001,0.875,0.5833333333333334,12.0
QuadraticDiscriminantAnalysis,parivrtta trikonasana,3,0.7000000000000001,0.875,0.5833333333333334,12.0
QuadraticDiscriminantAnalysis,parivrtta trikonasana,2,0.7199999999999999,0.6923076923076923,0.75,12.0
RandomForestClassifier,parivrtta trikonasana,3,0.7199999999999999,0.6923076923076923,0.75,12.0
KNeighborsClassifier,parivrtta trikonasana,2,0.7272727272727272,0.8,0.6666666666666666,12.0
SVC,parivrtta trikonasana,2,0.7272727272727272,0.8,0.6666666666666666,12.0
RandomForestClassifier,parivrtta trikonasana,2,0.7272727272727272,0.8,0.6666666666666666,12.0
QuadraticDiscriminantAnalysis,parivrtta trikonasana,1,0.7407407407407408,0.7142857142857143,0.7692307692307693,13.0
KNeighborsClassifier,parivrtta trikonasana,1,0.7692307692307693,0.7692307692307693,0.7692307692307693,13.0
RandomForestClassifier,parivrtta trikonasana,1,0.7692307692307693,0.7692307692307693,0.7692307692307693,13.0
MLPClassifier,parivrtta trikonasana,0,0.7826086956521738,0.9,0.6923076923076923,13.0
MLPClassifier,parivrtta trikonasana,3,0.7826086956521738,0.8181818181818182,0.75,12.0
RandomForestClassifier,parivrtta trikonasana,4,0.8,0.7692307692307693,0.8333333333333334,12.0
SVC,parivrtta trikonasana,0,0.8571428571428571,0.8,0.9230769230769231,13.0
QuadraticDiscriminantAnalysis,parivrtta trikonasana,4,0.8695652173913043,0.9090909090909091,0.8333333333333334,12.0
KNeighborsClassifier,parivrtta trikonasana,0,0.9166666666666666,1.0,0.8461538461538461,13.0
AdaBoostClassifier,parsva bakasana,0,0.0,0.0,0.0,11.0
AdaBoostClassifier,parsva bakasana,1,0.0,0.0,0.0,11.0
AdaBoostClassifier,parsva bakasana,2,0.0,0.0,0.0,11.0
AdaBoostClassifier,parsva bakasana,3,0.0,0.0,0.0,11.0
AdaBoostClassifier,parsva bakasana,4,0.0,0.0,0.0,12.0
QuadraticDiscriminantAnalysis,parsva bakasana,1,0.2051282051282051,0.14285714285714285,0.36363636363636365,11.0
QuadraticDiscriminantAnalysis,parsva bakasana,4,0.23529411764705885,0.18181818181818182,0.3333333333333333,12.0
QuadraticDiscriminantAnalysis,parsva bakasana,3,0.3076923076923077,0.1951219512195122,0.7272727272727273,11.0
DecisionTreeClassifier,parsva bakasana,0,0.3157894736842105,0.375,0.2727272727272727,11.0
DecisionTreeClassifier,parsva bakasana,3,0.3157894736842105,0.375,0.2727272727272727,11.0
DecisionTreeClassifier,parsva bakasana,1,0.32,0.2857142857142857,0.36363636363636365,11.0
KNeighborsClassifier,parsva bakasana,4,0.3333333333333333,0.5,0.25,12.0
GaussianNB,parsva bakasana,1,0.36363636363636365,0.36363636363636365,0.36363636363636365,11.0
QuadraticDiscriminantAnalysis,parsva bakasana,0,0.4,0.2916666666666667,0.6363636363636364,11.0
DecisionTreeClassifier,parsva bakasana,4,0.43478260869565216,0.45454545454545453,0.4166666666666667,12.0
KNeighborsClassifier,parsva bakasana,0,0.4705882352941177,0.6666666666666666,0.36363636363636365,11.0
QuadraticDiscriminantAnalysis,parsva bakasana,2,0.4827586206896552,0.3888888888888889,0.6363636363636364,11.0
GaussianNB,parsva bakasana,2,0.5,0.5555555555555556,0.45454545454545453,11.0
GaussianNB,parsva bakasana,3,0.5,0.5555555555555556,0.45454545454545453,11.0
GaussianNB,parsva bakasana,4,0.5,0.625,0.4166666666666667,12.0
KNeighborsClassifier,parsva bakasana,1,0.5000000000000001,0.8,0.36363636363636365,11.0
RandomForestClassifier,parsva bakasana,1,0.5217391304347826,0.5,0.5454545454545454,11.0
GaussianNB,parsva bakasana,0,0.5263157894736842,0.625,0.45454545454545453,11.0
RandomForestClassifier,parsva bakasana,2,0.5263157894736842,0.625,0.45454545454545453,11.0
SVC,parsva bakasana,1,0.5454545454545454,0.5454545454545454,0.5454545454545454,11.0
DecisionTreeClassifier,parsva bakasana,2,0.5454545454545454,0.5454545454545454,0.5454545454545454,11.0
RandomForestClassifier,parsva bakasana,4,0.5555555555555556,0.8333333333333334,0.4166666666666667,12.0
SVC,parsva bakasana,4,0.5714285714285715,0.6666666666666666,0.5,12.0
KNeighborsClassifier,parsva bakasana,2,0.5882352941176471,0.8333333333333334,0.45454545454545453,11.0
MLPClassifier,parsva bakasana,1,0.6,0.6666666666666666,0.5454545454545454,11.0
MLPClassifier,parsva bakasana,3,0.6,0.47368421052631576,0.8181818181818182,11.0
MLPClassifier,parsva bakasana,4,0.6,0.75,0.5,12.0
SVC,parsva bakasana,3,0.6428571428571428,0.5294117647058824,0.8181818181818182,11.0
KNeighborsClassifier,parsva bakasana,3,0.6666666666666666,0.5625,0.8181818181818182,11.0
RandomForestClassifier,parsva bakasana,3,0.6666666666666666,0.5625,0.8181818181818182,11.0
RandomForestClassifier,parsva bakasana,0,0.7000000000000001,0.7777777777777778,0.6363636363636364,11.0
MLPClassifier,parsva bakasana,0,0.7000000000000001,0.7777777777777778,0.6363636363636364,11.0
MLPClassifier,parsva bakasana,2,0.7000000000000001,0.7777777777777778,0.6363636363636364,11.0
SVC,parsva bakasana,0,0.7368421052631579,0.875,0.6363636363636364,11.0
SVC,parsva bakasana,2,0.761904761904762,0.8,0.7272727272727273,11.0
AdaBoostClassifier,parsvottanasana,0,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,parsvottanasana,0,0.0,0.0,0.0,7.0
AdaBoostClassifier,parsvottanasana,1,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,parsvottanasana,1,0.0,0.0,0.0,7.0
AdaBoostClassifier,parsvottanasana,2,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,parsvottanasana,2,0.0,0.0,0.0,7.0
AdaBoostClassifier,parsvottanasana,3,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,parsvottanasana,3,0.0,0.0,0.0,7.0
AdaBoostClassifier,parsvottanasana,4,0.0,0.0,0.0,7.0
GaussianNB,parsvottanasana,4,0.0,0.0,0.0,7.0
QuadraticDiscriminantAnalysis,parsvottanasana,4,0.0,0.0,0.0,7.0
MLPClassifier,parsvottanasana,4,0.22222222222222224,0.5,0.14285714285714285,7.0
DecisionTreeClassifier,parsvottanasana,2,0.25,0.2222222222222222,0.2857142857142857,7.0
DecisionTreeClassifier,parsvottanasana,0,0.3333333333333333,0.4,0.2857142857142857,7.0
GaussianNB,parsvottanasana,3,0.3529411764705882,0.3,0.42857142857142855,7.0
DecisionTreeClassifier,parsvottanasana,4,0.36363636363636365,0.5,0.2857142857142857,7.0
GaussianNB,parsvottanasana,2,0.375,0.3333333333333333,0.42857142857142855,7.0
KNeighborsClassifier,parsvottanasana,0,0.4,0.6666666666666666,0.2857142857142857,7.0
SVC,parsvottanasana,0,0.4,0.6666666666666666,0.2857142857142857,7.0
MLPClassifier,parsvottanasana,0,0.4,0.6666666666666666,0.2857142857142857,7.0
GaussianNB,parsvottanasana,0,0.4,0.6666666666666666,0.2857142857142857,7.0
KNeighborsClassifier,parsvottanasana,4,0.4,0.6666666666666666,0.2857142857142857,7.0
SVC,parsvottanasana,4,0.4,0.6666666666666666,0.2857142857142857,7.0
DecisionTreeClassifier,parsvottanasana,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,7.0
GaussianNB,parsvottanasana,1,0.5,0.6,0.42857142857142855,7.0
DecisionTreeClassifier,parsvottanasana,3,0.5,0.6,0.42857142857142855,7.0
MLPClassifier,parsvottanasana,3,0.6250000000000001,0.5555555555555556,0.7142857142857143,7.0
